DisplayName (class=java.lang.String)
2934936 = TPP
2949188 = dCTP
c_arachidoylcarnitine+%28C20%29* = arachidoylcarnitine+%28C20%29*
2934937 = 5.1.99.1
2949187 = dCDP
2950172 = ATP
p_Fatty+Acid+Metabolism+%28also+BCAA+Metabolism%29 = Fatty+Acid+Metabolism+%28also+BCAA+Metabolism%29
c_behenate+%2822%3A0%29* = behenate+%2822%3A0%29*
2949182 = acetate
2951499 = fructose+1-phosphate
2934920 = H2O2
2950167 = 2-phenylacetaldehyde
2951498 = ADP
2949180 = 4.1.2.30
2950169 = Fe2%2B
2934923 = NAD%2B
2950164 = H2O
2951495 = ATP
2949174 = O2
2950163 = NAD%2B
2951494 = 2.7.1.3
2934921 = O2
2949173 = Mn2%2B
2950166 = NADH
2951497 = Mg2%2B
2934922 = 1.1.1.95
2950165 = H%2B
2934927 = 3-phospho-hydroxypyruvate
2950160 = e-+acceptor
2951491 = NADH
2934928 = 1.8.1.4
2949178 = catechol+sulfate
2951490 = H%2B
2934925 = H%2B
2949177 = Detox
2950162 = 1.2.1.5
2934926 = NADH
2949176 = CO2
2950161 = FAD
2934929 = propionyl+CoA
c_Unknown+-+23590 = Unknown+-+23590
2934952 = 3.5.1.32
2934953 = hippurate
2934950 = alpha-KG
2934951 = 3-phosphoserine
2950197 = 1.14.14.1
2934957 = 1.2.1.8
2934954 = H2O
2934955 = benzoate
2950198 = 16a-hydroxyestrone
2950193 = AMP
2950192 = glycine
2934958 = H2O
2950195 = cystine
2934959 = betaine+aldehyde
2950194 = ROS
2950191 = ATP
2950190 = nicotinurate
c_Unknown+-+11593 = Unknown+-+11593
2934941 = 1.1.1.27
2934942 = NADH
2950189 = PPi
2934940 = %28R%29-methylmalonyl-CoA
2949197 = 2.3.1.9
2934946 = 2.6.1.52
2949196 = 11b%2C21-dihydroxy-+5b-pregnane-3%2C20-dione
2950185 = glutamine
2934943 = NAD%2B
2949195 = NAD%2B
2950188 = nicotinate
2934944 = oxalate+%28ethanedioate%29
2949194 = H%2B
2950187 = 2.3.1.13
2934949 = PLP
2950182 = Mg2%2B
2950181 = H%2B
2934947 = glutamate
2949199 = acetoacetyl-CoA
2950184 = 5%27-phosphoribosyl-N-+formylglycinamide+%28FGAR%29
2950183 = glutamate
2950180 = Pi
c_acesulfame = acesulfame
c_Unknown+-+11564 = Unknown+-+11564
2934970 = H%2B
2934971 = ADP
c_docosapentaenoate+%28n6+DPA%3B+22%3A5n6%29 = docosapentaenoate+%28n6+DPA%3B+22%3A5n6%29
2934974 = biotin
2788101 = 1.11.1.8
2934975 = bicarbonate
2934972 = Pi
2788103 = 3-iodotyrosine
2934973 = ATP
2788102 = dehydroalanine
2934978 = 1.1.1.81
2788105 = H2O
2934979 = H%2B
2788104 = H2O2
c_Unknown+-+24870 = Unknown+-+24870
2788106 = 3%2C5%2C3%27-triiodothyronine+%28T3%29
2788109 = 3%2C5-diiodo-L-tyrosine
c_C-glycosyltryptophan = C-glycosyltryptophan
2788108 = 1.11.1.8
sp_Nucleotide = Nucleotide
2934960 = H%2B
2788110 = H2O
2934963 = NAD%2B
2788112 = H2O2
2934964 = 1.1.1.27
2788111 = thyroxine+%28T4%29
2934961 = NADH
2788113 = dehydroalanine
2934967 = NADH
2934968 = NAD%2B
2788115 = THYROID+HORMONE+SYNTHESIS
2934965 = 2-hydroxybutyrate+%28AHB%29
2788118 = 3%2C5-diiodothyronine+
2934969 = 6.4.1.3
c_diacylglycerol+%2814%3A0%2F18%3A1%2C+16%3A0%2F16%3A1%29+%5B2%5D* = diacylglycerol+%2814%3A0%2F18%3A1%2C+16%3A0%2F16%3A1%29+%5B2%5D*
2952859 = 2-aminoadipate+semialdehyde
c_betaine = betaine
c_Unknown+-+23644 = Unknown+-+23644
2952857 = H2O
2951524 = ROS
2951527 = 5.1.99.4
c_1-docosahexaenoyl-GPE+%2822%3A6%29* = 1-docosahexaenoyl-GPE+%2822%3A6%29*
2951526 = coproporphyrin+III
2952856 = 1.5.1.9
2951521 = Microbiome
2952854 = O2
2952851 = SAH
2952852 = 1.13.11.34
c_taurolithocholate+3-sulfate = taurolithocholate+3-sulfate
2952850 = SAM
c_Unknown+-+24970 = Unknown+-+24970
c_1-oleoyl-2-dihomo-linoleoyl-GPC+%2818%3A1%2F20%3A2%29* = 1-oleoyl-2-dihomo-linoleoyl-GPC+%2818%3A1%2F20%3A2%29*
c_hypoxanthine = hypoxanthine
2949201 = %3F
c_Unknown+-+23641 = Unknown+-+23641
2949200 = CoA
2949205 = AMP
2949204 = 6.2.1.7
2949203 = alpha-hydroxyisovalerate
2949209 = PPi
2949208 = cholate
2949207 = choloyl-CoA
c_1-linoleoyl-2-arachidonoyl-GPC+%2818%3A2%2F20%3A4n6%29* = 1-linoleoyl-2-arachidonoyl-GPC+%2818%3A2%2F20%3A4n6%29*
2949206 = CoA
2951518 = dcSAM
2951519 = 5-methylthioadenosine+%28MTA%29
2951513 = 2.7.1.154
2952847 = 2.1.1.6
2951516 = 2.5.1.22
c_Unknown+-+23659 = Unknown+-+23659
2952843 = 2.4.1.1
2951512 = O2
2952840 = %5B4Fe-4S%5D
2952841 = cis-aconitate
c_aconitate+%5Bcis+or+trans%5D = aconitate+%5Bcis+or+trans%5D
c_Unknown+-+24983 = Unknown+-+24983
c_Unknown+-+23652 = Unknown+-+23652
c_Unknown+-+24953 = Unknown+-+24953
2950216 = 16%28R%29-HETE
2951547 = 1.1.1.35
2952879 = 2.3.1.13
2951546 = H%2B
2950218 = O2
2951549 = NAD%2B
2950217 = 1.13.11.33
2951548 = NADH
2950212 = 3-hydroxy-+2-phenylpropanoate
2951543 = NADH
2952875 = PPi
2952876 = H%2B
2950214 = O2
2951545 = H2O
2952873 = 2.7.7.44
2950213 = 1.14.14.1
2951544 = NAD%2B
2952874 = UTP
2952872 = acyl-CoA
2950210 = 5.3.2.1
2951540 = 1.2.1.8
c_Unknown+-+24951 = Unknown+-+24951
2949221 = NADH
c_Unknown+-+24952 = Unknown+-+24952
2949220 = 1.2.1.88
2949227 = 1.14.15.4
2949226 = H%2B
2949225 = H2O
2949224 = NAD%2B
2949229 = H2O
2949228 = 11b-hydroxyandrost-+4-ene-3%2C17-dione
2950209 = Long+Chain+Acyl-CoA+%2F+Long+Chain+Fatty+Acids
2950208 = Acyl-SN-+glycerol-3P
2951539 = CoA
2950205 = 2.3.1.15
2951536 = tiglate
2952868 = 2.3.1.24
c_glycerophosphorylcholine+%28GPC%29 = glycerophosphorylcholine+%28GPC%29
2950204 = O2
2951535 = 3.1.2.20
2952869 = CoA
2950207 = CoA
c_Unknown+-+23636 = Unknown+-+23636
2951537 = H2O
c_Unknown+-+23637 = Unknown+-+23637
2950201 = NADP%2B
2951532 = alpha-KG
2952864 = 3.1.4.11
2950200 = NADPH
2951531 = 2-aminobutyrate
2952865 = 1%2C2-dipalmitoylglycerol
c_Unknown+-+23639 = Unknown+-+23639
2950203 = H2O
2952862 = NADH
2950202 = H%2B
2951533 = glutamate
2952863 = glutamate
2952860 = NAD%2B
2952861 = H%2B
2951530 = 2.6.1.42
2949212 = NAD%2B
2949211 = 3-b-HSD+%2F+SDI
2949210 = ATP
2949216 = 11b%2C17a%2C21-trihydroxy+pregnenolone
2949215 = NADH
2949214 = H%2B
2949219 = PI%284%29P
2949218 = Phosphatidylinositol
2949217 = 3.1.3.B4
2950238 = dehydroalanine
2951569 = 3.6.1.5
c_Unknown+-+24932 = Unknown+-+24932
2950237 = H2O
2952899 = Cu2%2B
2950239 = H2O2
2951565 = 3-hydroxy-+2-methylbutyrate
2952897 = O2
2950233 = 1.11.1.8
2951564 = 3.1.2.20
2952898 = H%2B
2950236 = 3%2C5%2C3%27-triiodothyronine+%28T3%29
2951567 = H2O
2952895 = 1.13.11.11
2950235 = 3-iodotyrosine
2951566 = CoA
2949241 = NAD%2B
2950230 = 1.17.99.3
2951561 = topaquinone
2949240 = 1.1.1.27
2951560 = NH3
2952894 = 2-hydroxy-3-+%284-hydroxyphenyl%29+propenoate
2950232 = +
2951563 = O2
2951562 = H2O
2952892 = 5.3.2.1
2949245 = 2.4.2.7
2949244 = alpha-ketobutyrate
c_chenodeoxycholate = chenodeoxycholate
2949243 = NADH
2949242 = 2-hydroxybutyrate+%28AHB%29
2949249 = PRPP
2949248 = PPi
2949247 = 5-aminoimidazole-+4-carboxamide
2951558 = H%2B
2950226 = 5.3.3.-
2951557 = H2O2
2950229 = glycodeoxycholate
2952888 = CoA
2950228 = glycine
2951559 = Cu2%2B
2952889 = 1.17.99.3
2950223 = Pi
2951554 = 1.4.3.22
c_Unknown+-+24947 = Unknown+-+24947
2950222 = H2O
2951553 = H%2B
2952887 = acetyl+CoA
c_Unknown+-+24948 = Unknown+-+24948
2950225 = PLP
2951556 = Imidazole-+4-acetaldehyde
2952884 = 2.3.1.57
c_Unknown+-+24949 = Unknown+-+24949
2950224 = pyridoxal
2949230 = oxidized+adrenal+ferredoxin
2952882 = glycine
2950221 = 3.1.3.74
2951552 = acetoacetyl+CoA
2952880 = CoA
2952881 = tigloylglycine
2949234 = 1.1.1.103
2949232 = O2
2949231 = reduced+adrenal+ferredoxin
2949238 = NAD%2B
2949237 = H%2B
2949236 = threonine
2949235 = 2-amino-3-oxobutanoate
c_1-palmitoleoyl-2-linolenoyl-GPC+%2816%3A1%2F18%3A3%29* = 1-palmitoleoyl-2-linolenoyl-GPC+%2816%3A1%2F18%3A3%29*
2949239 = NADH
c_methionine+sulfoxide = methionine+sulfoxide
2950259 = PRPP
2949270 = Microbiome
2951587 = Pi
2950255 = 2.4.2.8
2951586 = ribose
2950258 = Mg2%2B
2950257 = PPi
c_dihomo-linolenoylcarnitine+%28C20%3A3n3+or+6%29* = dihomo-linolenoylcarnitine+%28C20%3A3n3+or+6%29*
2949263 = formimino-+glutamate
2950252 = UDP
2949262 = imidazole+propionate
2951582 = 1.5.1.3
2949261 = H2O
2951585 = 2.4.2.1
c_serylleucine = serylleucine
2949260 = 3.5.2.7
2951584 = folate+%28Vit+B9%29
2949267 = H2O
2949265 = glycine
2950250 = 2.4.1.11
2949264 = 3.4.13.18
2949269 = cysteinylglycine
2949268 = Zn2%2B
c_tartarate = tartarate
c_isobutyrylcarnitine+%28C4%29 = isobutyrylcarnitine+%28C4%29
2951579 = 3.1.3.86
2950245 = 3.1.3.4
2951575 = Mg2%2B
2950247 = Pi
2951578 = ATP
2950246 = H2O
2951577 = H%2B
2949252 = 5%2C6-EET
2950241 = PLP
2951572 = 2.7.1.2
2949251 = 1.14.14.1
2950240 = 4.1.1.29
2949250 = Mg2%2B
2950243 = CO2
2951574 = ADP
c_pyroglutamine* = pyroglutamine*
2950242 = cysteine+sulfinic+acid
2949256 = ADP
2949255 = ATP
2949254 = 2.7.1.21
2949258 = Mg2%2B
c_1-stearoyl-2-adrenoyl-GPE+%2818%3A0%2F22%3A4%29* = 1-stearoyl-2-adrenoyl-GPE+%2818%3A0%2F22%3A4%29*
c_glycine+conjugate+of+C10H12O2* = glycine+conjugate+of+C10H12O2*
2788093 = Iodine
2788092 = 1.11.1.8
2788095 = 3%2C5-diiodo-L-tyrosine
2788094 = 3-iodotyrosine
2788097 = Iodine
2788096 = 1.11.1.8
2788099 = H2O2
2788098 = tyrosine
2783298 = Phospholipid+Metabolism
c_Unknown+-+12695++-+retired+for+alpha-keto-glutaramate** = Unknown+-+12695++-+retired+for+alpha-keto-glutaramate**
c_4-hydroxyglutamate = 4-hydroxyglutamate
2783289 = Trans+Fatty+Acids
2783288 = Dietary+Fatty+Acids
c_arabitol%2Fxylitol = arabitol%2Fxylitol
2783285 = BCAA+Metabolism
2783283 = Dicarboxylic+Acid+Metabolism
2783282 = Long+Chain+Fatty+Acid
c_Unknown+-+17469+-+retired+for+lithocholic+acid+sulfate+%281%29 = Unknown+-+17469+-+retired+for+lithocholic+acid+sulfate+%281%29
2783279 = Glycolysis
2783277 = FATTY+ACID+METABOLISM
2783276 = 22%3A5n6
c_Unknown+-+12906 = Unknown+-+12906
2783273 = 22%3A6n3
2783272 = beta-ox
2783271 = O2
c_alanine = alanine
2783270 = 24%3A5n6
c_campesterol = campesterol
c_N-acetyl-isoputreanine* = N-acetyl-isoputreanine*
2952819 = CoA
2952818 = 6.2.1.3
2952816 = Pi
2952813 = ADP
2952814 = 2.7.4.3
2783269 = 24%3A6n3
c_1-myristoyl-2-linoleoyl-GPC+%2814%3A0%2F18%3A2%29* = 1-myristoyl-2-linoleoyl-GPC+%2814%3A0%2F18%3A2%29*
2783268 = red+e-+acceptor
2952812 = ATP
c_bilirubin+%28E%2CZ+or+Z%2CE%29* = bilirubin+%28E%2CZ+or+Z%2CE%29*
2783265 = ox+e-+acceptor
2783264 = 1.14.19.3
c_glycochenodeoxycholate+sulfate = glycochenodeoxycholate+sulfate
2783261 = CoA
2783260 = 3.1.2.2
2952809 = 2.7.4.14
2952806 = CYP4F%2FCYP4A
2952804 = UDP-galactose
2952805 = galactosylsphingosine
2952802 = UDP
2783259 = O2
2783258 = H%2B
2783257 = H2O
2952801 = 2.4.1.23
2783256 = Fe2%2B
2783253 = 1.14.19.1
2783252 = acp
2783251 = H2O
c_3-%284-hydroxyphenyl%29lactate = 3-%284-hydroxyphenyl%29lactate
2951506 = H%2B
2951509 = 1.13.11.33
2952837 = 4.2.1.3
p_Fatty+Acid+Synthesis = Fatty+Acid+Synthesis
2952835 = UDP
2951502 = CO2
2952836 = estradiol-17beta+3-glucuronide
p_Sphingolipid+Metabolism = Sphingolipid+Metabolism
2951505 = UDP
2952833 = UDP-glucuronate
2783246 = 2.3.1.85
2951504 = 2.4.1.17
2952831 = erucate+%2822%3A1n9%29
2783244 = malonyl+CoA
2952832 = 2.4.1.17
2783242 = CO2
2951500 = ACMSD
2952830 = CoA
2783241 = CoA
2783240 = E1%2FE3
2952828 = CO2
2952829 = malonyl+CoA
2952826 = E1%2FE3
2783239 = red+e-+acceptor
2952824 = ATP
2783237 = O2
2952825 = AMP
c_13-HODE+%2B+9-HODE = 13-HODE+%2B+9-HODE
2783236 = ox+e-+acceptor
2952822 = PPi
2783235 = 20%3A3n9
2952823 = Mg2%2B
2783234 = 1.14.19.-
2783233 = biotin
2783232 = Pi
2783231 = ATP
2783230 = H%2B
c_leucine = leucine
c_1-stearyl-2-linoleoyl-GPC+%28O-18%3A0%2F18%3A2%29* = 1-stearyl-2-linoleoyl-GPC+%28O-18%3A0%2F18%3A2%29*
2947947 = H2O
2947948 = 6-phosphonoglucono-+1%2C5-lactone
2947945 = 3.1.1.31
c_myristate+%2814%3A0%29 = myristate+%2814%3A0%29
2947946 = 6-phosphogluconate
2947949 = 2.4.1.17
2782258 = taurocholenate+sulfate
2935961 = H%2B
2935960 = NAD%2B
2782256 = +
2782257 = Detox
2782254 = 4.2.1.107
2935965 = 3-hydroxy-+2-phenylpropanoate
2782255 = +
2934634 = 1.14.13.70
2935964 = 5.3.2.1
2934631 = 1.3.1.72
2782253 = gamma-muricholate
2934632 = 4%2C4-dimethyl-5a-+cholesta-8-en-3b-ol
2935962 = NADH
2782250 = glycolithocholate
2782251 = Microbiome
2934638 = NADPH
2935968 = 3-%284-hydroxyphenyl%29lactate
2934635 = H%2B
2935967 = Microbiome
2934636 = O2
c_N-acetyl-3-methylhistidine* = N-acetyl-3-methylhistidine*
c_1-stearoyl-2-oleoyl-GPI+%2818%3A0%2F18%3A1%29* = 1-stearoyl-2-oleoyl-GPI+%2818%3A0%2F18%3A1%29*
2934639 = formate
2947940 = succinate
2947943 = inositol-1%2C3%2C4%2C5-+tetraphosphate
2947944 = inositol-1%2C4%2C5-+triphosphate
2947941 = 3-ketoacyl-CoA
2947942 = 2.7.1.159
2947936 = 2.3.1.16
2947937 = adipate
2947934 = glutathione%2C+reduced+%28GSH%29
2947935 = glutathione%2C+oxidized+%28GSSG%29
c_Unknown+-+17653 = Unknown+-+17653
c_Unknown+-+17654 = Unknown+-+17654
2782249 = glycine
2947938 = Medium-chain+dicarboxylate+fatty+acid
2947939 = acetyl+CoA
2782247 = Microbiome
2935950 = AMP
2782245 = glycine
2782246 = CoA
2782243 = H%2B
2934622 = 1.3.1.72
2935954 = alpha-KG
2934623 = 5a-cholesta-+7%2C24-dien-3b-ol
2935953 = PLP
c_1-margaroyl-2-oleoyl-GPC+%2817%3A0%2F18%3A1%29* = 1-margaroyl-2-oleoyl-GPC+%2817%3A0%2F18%3A1%29*
2782241 = 2.3.1.65
2934620 = NADPH
2935952 = 2.6.1.5
2934621 = NADP%2B
2934626 = H%2B
2935958 = 1.1.1.1
2951198 = Acceptor
2782240 = H%2B
2951197 = Donor-H2
c_uridine = uridine
2934624 = NADP%2B
2934625 = NADPH
2935955 = glutamate
2951199 = betaine+aldehyde
c_urea = urea
2951194 = NADH
2951193 = NAD%2B
2934628 = 5.3.3.-
2951196 = 1.1.99.1
2935959 = 3-methoxy-4-+hydroxyphenylglycol
2951190 = 1.1.1.189
2951192 = H%2B
2947932 = PRPP
2947933 = ROS
2947930 = ribose+5-phosphate
2947931 = AMP
2947969 = 2.7.7.1
2947967 = ADP
2947968 = H%2B
2782238 = H2O
2782239 = NADP%2B
2782236 = NADPH
2784899 = H2O
2935983 = H2O
2782237 = O2
2934652 = 1.14.13.126
2784898 = saccharopine
2935982 = 1.11.1.8
2935981 = SAM
2784896 = 1.5.1.9
2935980 = SAH
2782232 = CoA
2934655 = 5.4.99.7
2784895 = acetoacetyl-CoA
2782233 = 1.14.13.15
2784894 = 3-hydroxybutyryl+CoA
2935986 = 3%2C5%2C3%27-triiodothyronine+%28T3%29
2782230 = taurine
2934653 = calcitetrol
2784893 = NAD%2B
2935985 = H2O2
2782231 = taurocheno+deoxycholate
2784892 = NADH
2935984 = dehydroalanine
2784891 = H%2B
2784890 = 1.1.1.35
2935989 = 1.4.3.4
2934658 = 5.3.3.-
2935988 = 3-iodotyrosine
2947961 = deoxycholate
2947962 = ursodeoxycholate
c_1-palmitoyl-2-linoleoyl-GPE+%2816%3A0%2F18%3A2%29 = 1-palmitoyl-2-linoleoyl-GPE+%2816%3A0%2F18%3A2%29
2947960 = Microbiome
2947965 = 3-phosphoglycerate
2947966 = glycerate
2947963 = 2.7.1.31
2947964 = ATP
2947958 = 2-methoxyestradiol
2947959 = 2-hydroxyestradiol
2947956 = SAH
2947957 = SAM
2782229 = H%2B
2782227 = 2.3.1.65
2782225 = +
2934640 = NADP%2B
2784888 = 2-aminoadipate+semialdehyde
2935972 = NAD%2B
2934641 = H2O
2784887 = SPON
2935971 = NADH
2782223 = 7-alpha%2C26-dihydroxy-+4-cholesten-3-one
2784886 = glutamate
2935970 = H%2B
2782224 = 6.2.1.7
2784885 = 2-aminoadipate
2782221 = NADPH
2784884 = 2-oxoadipate
2935976 = 2.1.1.28
2782222 = NADP%2B
2784883 = PLP
2784882 = alpha-KG
2935974 = 2-hydroxy-3-+%284-hydroxyphenyl%29+propenoate
2782220 = H%2B
2934643 = 5.3.3.5
2784881 = 2.6.1.39
2935973 = 5.3.2.1
2784880 = 2%2C3%2C4%2C5-tetrahydropiperidine-+2-carboxylate
2934649 = 5.3.3.5
2935979 = H%2B
2934646 = 1.14.13.126
2934647 = secalciferol
2947950 = UDP
2947951 = UDP-glucuronate
2947954 = bilirubin+%28Z%2CZ%29
2947955 = 2.1.1.6
2947952 = Mg2%2B
2947953 = bilirubin+beta-diglucuronide
2947989 = UDP
2782218 = 1.1.1.181
2934670 = Bile+Acid+Metabolism
2784879 = O2
2782217 = NADPH
2784878 = FAD
2934673 = Steroid+degradation
2784877 = H2O2
2782215 = NADP%2B
2934674 = Peptidase
2784876 = H%2B
2784875 = pipecolate
2782213 = 1.3.1.3
2784874 = 1.5.3.7
2782210 = H%2B
2934677 = Peptidase
2934678 = TTDSDKVDXSXA
2934675 = TDTEDKGEFLSEGGGVR
2934676 = TDTEDKGEFLSEGGGV
2934679 = TTDSDKVDXSXAR
p_Lysine+Metabolism = Lysine+Metabolism
2947980 = 5.3.3.-
2947983 = carnitine
c_fructose = fructose
2947984 = 3-methylglutaryl-CoA
2947981 = 3-methylglutarylcarnitine+%28C6%29
2947982 = CoA
2947987 = thioredoxin
2947988 = H2O
c_Unknown+-+18938 = Unknown+-+18938
2947985 = 1.17.4.1
2947986 = dUDP
c_Unknown+-+17612 = Unknown+-+17612
2782209 = H2O
2947978 = H2O
2947979 = O2
2782207 = O2
2935990 = H2O
2782208 = NADP%2B
2782205 = 1.14.13.15
2782206 = NADPH
2935994 = O2
2782204 = NADP%2B
2934663 = Mevalonate+Metabolism
2935993 = FAD
2782201 = H%2B
2935992 = H%2B
2782202 = NADPH
2934661 = CHOLESTEROL+AND+VITAMIN-D+SYNTHESIS
2935998 = Microbiome
2934667 = Steroid+Hormone+Biosynthesis
2935997 = NH3
2935995 = H2O2
2935999 = H%2B
2947972 = H%2B
2947973 = ATP
2947970 = nicotinamide+adenine+dinucleotide+%28NAD%2B%29
2947971 = PPi
2947976 = progesterone
2947977 = deoxycorticosterone
2947974 = nicotinamide+ribonucleotide+%28NMN%29
2947975 = 1.14.99.10
c_Unknown+-+18913 = Unknown+-+18913
2934691 = ADpSGEGDFXAEGGGVR
2934692 = Peptidase
2934695 = DEG
2934696 = ATTDSDKVDXSXAR
2934693 = ATTDSDKVDXSXA
2934699 = DSGEGDFXAEGGGVR
2934697 = fibrinogen+peptide+B
2934698 = Peptidase
c_proline = proline
c_Unknown+-+18914 = Unknown+-+18914
c_Unknown+-+18921 = Unknown+-+18921
c_Unknown+-+18922 = Unknown+-+18922
c_1-adrenoyl-GPC+%2822%3A4%29* = 1-adrenoyl-GPC+%2822%3A4%29*
2934680 = Peptidase
2934681 = fibrinogen+peptide+A
2934684 = ADTGTTSEFXEAGGDXR
2934685 = DTGTTSEFXEAGGDXR
2934683 = Peptidase
2934688 = DSDKVDXSXAR
2934689 = Peptidase
2934686 = Peptidase
2934687 = SDKVDXSXA
2947990 = 5.3.3.5
2947991 = zymosterol
p_Drug+-+Gastrointestinal = Drug+-+Gastrointestinal
2947994 = 24%2C25-dihydrolanosterol
2947995 = lanosterol
2947992 = 5a-cholesta-+7%2C24-dien-3b-ol
2947993 = 1.3.1.72
2947998 = UMP
2947999 = 5.4.2.5
2947996 = 3.1.3.5
2947997 = uridine
p_Purine+Metabolism%2C+Guanine+containing = Purine+Metabolism%2C+Guanine+containing
2951129 = GSH
2951128 = selenide
2952459 = CoA
2953788 = FAD
2951124 = isonicotinamide
2952458 = 6.2.1.3
2953789 = 4.2.1.49
2951127 = 11-HPETE
2952455 = O2
2953786 = formaldehyde
2951126 = 1.11.1.9+%2F%2F%2F+%3F
2953787 = H2O
2951121 = Pi
2952453 = 4alpha-hydroxy-+tetrahydrobiopterin
2952454 = tetrahydrobiopterin
2951123 = ISO
2952451 = 1.14.16.1
2953782 = 1.5.8.4
2951122 = dGMP
2952452 = Fe2%2B
2953783 = O2
2953780 = H%2B
2952450 = SO4
c_palmitoyl-oleoyl-glycerol+%2816%3A0%2F18%3A1%29+%5B1%5D* = palmitoyl-oleoyl-glycerol+%2816%3A0%2F18%3A1%29+%5B1%5D*
c_Unknown+-+18901 = Unknown+-+18901
c_1-oleoyl-2-linoleoyl-GPC+%2818%3A1%2F18%3A2%29* = 1-oleoyl-2-linoleoyl-GPC+%2818%3A1%2F18%3A2%29*
2951118 = dihydroxyacetone+phosphate+%28DHAP%29
2952448 = H2O
2953779 = CO2
2951119 = 2.7.4.8
2951114 = malonyl+CoA
2952446 = 3.1.6.2
2953777 = 4.1.1.18
2951113 = CoA
2951116 = 5.3.1.1
2951115 = CO2
2951110 = E1%2FE3
2952442 = NADH
2952443 = CO2
2953774 = 1.3.1.3
2952440 = TPP
2953771 = ornithine
2952441 = lipoamide
2953770 = glycine
p_Fatty+Acid%2C+Dicarboxylate = Fatty+Acid%2C+Dicarboxylate
c_pyridoxate = pyridoxate
c_dimethyl+sulfoxide+%28DMSO%29 = dimethyl+sulfoxide+%28DMSO%29
c_2-palmitoleoyl-GPC+%2816%3A1%29* = 2-palmitoleoyl-GPC+%2816%3A1%29*
c_Unknown+-+22162 = Unknown+-+22162
c_Unknown+-+11483 = Unknown+-+11483
2952479 = PE-N-methyltransferases
2951146 = 2.3.1.16
2951149 = CoA
c_1-%281-enyl-palmitoyl%29-2-linoleoyl-GPE+%28P-16%3A0%2F18%3A2%29* = 1-%281-enyl-palmitoyl%29-2-linoleoyl-GPE+%28P-16%3A0%2F18%3A2%29*
2951148 = acetyl+CoA
2935903 = Cu2%2B
2952475 = 1.14.99.1
2935902 = pyrroloquinoline+quinone
2951142 = Mg2%2B
2952476 = O2
2935901 = H%2B
2935900 = H2O
2951144 = Pi
2952474 = NADH
2935907 = L-ascorbate
2952471 = NAD%2B
2935906 = H%2B
2952472 = H%2B
c_N1-methyladenosine = N1-methyladenosine
2935905 = dehydroascorbate
2951141 = CoA
2935904 = fumarate
2951140 = ADP
2952470 = 3%2C4-dihydroxy+mandelaldehyde
2935909 = 5.2.1.2
c_mead+acid+%2820%3A3n9%29 = mead+acid+%2820%3A3n9%29
2935908 = O2
c_nisinate+%2824%3A6n3%29 = nisinate+%2824%3A6n3%29
2951139 = ATP
2951136 = H%2B
2953799 = H2O
2951135 = PPi
2952469 = 1.1.1.1
c_Unknown+-+11491 = Unknown+-+11491
2951138 = 6.2.1.5
2952466 = SULF
2953797 = 3.3.1.1
2787102 = 2.7.1.1
2951137 = CTP
2952467 = 9-HETE+sulfate
2787103 = ADP
2951132 = 2.7.7.41
2952464 = Mg2%2B
2787104 = fructose
2952465 = myristate+%2814%3A0%29
2953796 = 3-dehydrocarnitine
2787105 = ATP
2951134 = CDP-diacylglycerol
2952462 = PPi
2953793 = H2O
2787106 = fructose-6-phosphate
2952463 = AMP
2953794 = Microbiome
2787107 = 5.3.1.1
2952460 = ATP
2787108 = dihydroxyacetone+phosphate+%28DHAP%29
2952461 = myristoyl-CoA
2787109 = glyceraldehyde-3-phosphate
2951130 = GSSG
2953790 = NAD%2B
p_Phosphatidylethanolamine+%28PE%29 = Phosphatidylethanolamine+%28PE%29
2947903 = AMP
2947904 = PPi
2947901 = Microbiome
2947902 = CoA
2947907 = phenylacetate
2947908 = 1.3.8.6
2947905 = ATP
2947906 = phenylacetyl-CoA
2947909 = crotonoyl+CoA
2935921 = H2O
2787110 = 2.7.1.29
2951169 = 1.1.1.95
2787111 = dihydroxyacetone
2951168 = ADTGTTSEFXEAGGDXR
2952499 = ATP
2787113 = H%2B
2935925 = Fe2%2B
2787114 = ADP
2951165 = NAD%2B
2952497 = 2.7.1.26
2935924 = O2
2787115 = ATP
2951164 = H%2B
2952498 = Zn2%2B
2935923 = NH3
2787116 = 3.1.3.11
2951167 = DTGTTSEFXEAGGDXR
2952495 = Ca2%2B
2787117 = H2O
2951166 = Peptidase
2935929 = SAH
2787118 = Pi
2952493 = H2O
2935928 = 2.1.1.6
2951160 = 1.1.1.107
2952494 = NADP%2B
2935927 = H%2B
2951163 = NADH
2935926 = H2O2
2951162 = 4-pyridoxolactone
2952492 = Mg2%2B
c_Unknown+-+12798 = Unknown+-+12798
2952490 = 4.2.1.47
2947900 = calcitriol
c_Unknown+-+11470 = Unknown+-+11470
c_1-%281-enyl-stearoyl%29-2-linoleoyl-GPE+%28P-18%3A0%2F18%3A2%29* = 1-%281-enyl-stearoyl%29-2-linoleoyl-GPE+%28P-18%3A0%2F18%3A2%29*
c_5-dodecenoate+%2812%3A1n7%29 = 5-dodecenoate+%2812%3A1n7%29
c_carnitine = carnitine
2787120 = fructose-1%2C6-bisphosphate
2935910 = GSH
2787121 = 4.1.2.13
2787122 = fructose+1-phosphate
2951157 = H2O
2952488 = H%2B
c_nervonate+%2824%3A1n9%29* = nervonate+%2824%3A1n9%29*
